date,level_1,level_2,level_3,lati,longti,refugee,sum_1,sum_2,sum_3,sum
2015/1/11,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21978,233650,27606,21978,3454286,
2015/1/10,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21950,233533,27575,21950,3451633,
2015/1/9,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21922,233416,27544,21922,3448980,
2015/1/8,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21893,233299,27512,21893,3446328,
2015/1/7,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21865,233182,27481,21865,3443607,
2015/1/6,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21836,233064,27449,21836,3441219,
2015/1/5,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21808,232947,27418,21808,3438776,
2015/1/4,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21780,232830,27387,21780,3436983,
2015/1/3,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21751,232713,27355,21751,3434448,
2015/1/2,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21723,232596,27324,21723,3431914,
2015/1/1,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21694,232478,27292,21694,3429382,
2014/12/31,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21666,232361,27261,21666,3426851,
2014/12/30,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21651,232260,27237,21651,3410096,
2014/12/29,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21637,232159,27213,21637,3393380,
2014/12/28,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21622,232058,27189,21622,3376200,
2014/12/27,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21607,231957,27165,21607,3359901,
2014/12/26,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21593,231857,27141,21593,3343602,
2014/12/25,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21578,231756,27117,21578,3327291,
2014/12/24,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21563,231655,27093,21563,3310981,
2014/12/23,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21548,231554,27069,21548,3294532,
2014/12/22,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21534,231453,27045,21534,3277251,
2014/12/21,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21519,231352,27021,21519,3260646,
2014/12/20,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21504,231251,26997,21504,3244042,
2014/12/19,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21490,231150,26973,21490,3227436,
2014/12/18,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21475,231049,26949,21475,3210832,
2014/12/17,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21460,230948,26925,21460,3192916,
2014/12/16,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21446,230847,26901,21446,3175741,
2014/12/15,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21431,230746,26877,21431,3159250,
2014/12/14,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21399,228999,26829,21399,3141234,
2014/12/13,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21367,228788,26780,21367,3124753,
2014/12/12,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21335,228576,26732,21335,3108272,
2014/12/11,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21303,228365,26683,21303,3092262,
2014/12/10,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21271,228154,26635,21271,3075764,
2014/12/9,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21239,227942,26587,21239,3059092,
2014/12/8,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21207,227731,26538,21207,3042676,
2014/12/7,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21175,227520,26490,21175,3026436,
2014/12/6,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21143,227309,26441,21143,3010196,
2014/12/5,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21111,227097,26393,21111,2993956,
2014/12/4,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21079,226886,26345,21079,2976501,
2014/12/3,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21047,226675,26296,21047,2959778,
2014/12/2,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21015,226463,26248,21015,2943332,
2014/12/1,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20983,226252,26199,20983,2929737,
2014/11/30,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20951,226041,26151,20951,2913480,
2014/11/29,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20902,225418,26077,20902,2909476,
2014/11/28,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20853,226134,26003,20853,2906810,
2014/11/27,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20804,226849,25930,20804,2904136,
2014/11/26,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20754,227565,25856,20754,2901008,
2014/11/25,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20705,228280,25782,20705,2901122,
2014/11/24,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20656,228996,25708,20656,2899433,
2014/11/23,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20607,229711,25634,20607,2897745,
2014/11/22,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20558,230426,25561,20558,2894964,
2014/11/21,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20509,231142,25487,20509,2892182,
2014/11/20,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20460,231857,25413,20460,2888766,
2014/11/19,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20411,232573,25339,20411,2885334,
2014/11/18,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20361,233288,25265,20361,2882666,
2014/11/17,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20312,234004,25192,20312,2879347,
2014/11/16,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20263,234719,25118,20263,2876532,
2014/11/15,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20214,235435,25044,20214,2873717,
2014/11/14,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20462,148481,20462,20462,2783234,
2014/11/13,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20711,153696,20711,20711,2783929,
2014/11/12,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,20959,158911,20959,20959,2784386,
2014/11/11,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21208,164125,21208,21208,2785640,
2014/11/10,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21456,169340,21456,21456,2787245,
2014/11/9,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21704,174555,21704,21704,2788820,
2014/11/8,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,21953,179770,21953,21953,2790382,
2014/11/7,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22201,184984,22201,22201,2791944,
2014/11/6,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22450,190199,22450,22450,2793084,
2014/11/5,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22698,195414,22698,22698,2794500,
2014/11/4,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22946,200628,22946,22946,2795928,
2014/11/3,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23195,205843,23195,23195,2797216,
2014/11/2,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23443,211058,23443,23443,2798816,
2014/11/1,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23692,216273,23692,23692,2800465,
2014/10/31,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23940,221487,23940,23940,2802114,
2014/10/30,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23870,221291,23870,23870,2799227,
2014/10/29,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23801,221095,23801,23801,2796760,
2014/10/28,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23731,220899,23731,23731,2794294,
2014/10/27,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23662,220703,23662,23662,2791810,
2014/10/26,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23592,220507,23592,23592,2789326,
2014/10/25,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23522,220311,23522,23522,2786841,
2014/10/24,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23453,220115,23453,23453,2784357,
2014/10/23,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23383,219920,23383,23383,2781872,
2014/10/22,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23314,219724,23314,23314,2779388,
2014/10/21,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23244,219528,23244,23244,2775983,
2014/10/20,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,23115,218824,23115,23115,2772097,
2014/10/19,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22986,218120,22986,22986,2769604,
2014/10/18,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22858,217416,22858,22858,2767110,
2014/10/17,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22729,216712,22729,22729,2764616,
2014/10/16,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22600,216008,22600,22600,2763058,
2014/10/15,IRQ,Sulaymaniyah,Sulaymaniyah Non-Camp,35.5539,45.4386,22471,215304,22471,22471,2760318,
